what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1569243432006
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1569243432006
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1569243432006
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1569243432006
java.vm.specification.version,sysinfo,,,"1.8",1569243432006
java.vm.vendor,sysinfo,,,"Oracle Corporation",1569243432006
java.vm.version,sysinfo,,,"25.211-b12",1569243432006
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1569243432152
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1569243432940
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1569243433901
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1569243434569
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1569243435116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243435133
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1569243435702
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1569243435745
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1569243435857
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1569243437477
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1569243437782
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1569243438170
started,bundle,org.eclipse.mylyn.team.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.team.ui",1569243438801
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1569243438954
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1569243442619
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1569243442749
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1569243449457
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1569243449458
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1569243449524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243756952
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1569243758783
closed,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1569243758799
opened,view,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui.GenericHistoryView",1569243762423
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.properties.PropertiesView",1569243762488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243765040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243766108
opened,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1569243766213
activated,perspective,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1569243766287
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1569243766289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.resetPerspective",1569243778777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243778804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243791995
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1569243794612
activated,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1569243794614
closed,view,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.repository.RepositoriesView",1569243794631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243807240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243808752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1569243808765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243809331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243810587
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1569243810710
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1569243811342
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1569243814032
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1569243814036
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1569243814201
